4,810.45	4.810,45|4810,45|4810,450
5.64	5,64
1820.55	1.820,55
10.4	10,4
209.87	209,87
5.50	5,50
21.0975	21,0975|210975/10000|2109,75|2109,750
32.39	32,39
28,999.99	28.999,99|28999,99|28999,990
345.67	345,67
123.45	123,45
176.89	176,89
3,674.89	3.674,89|3674,89|3674,890
165.8	165,8
874,321.65	874.321,65|874321,65|874321,650
828.03	828,03
23.76	23,76
32.56	32,56
6,543,210.98	6.543.210,98|6543210,98|6543210,980
345.62	345,62
79.99	79,99
8.24	8,24
3.89	3,89
2,301.78	2.301,78|2301,78
0.32	0,32
55.50	55,50
50.99	50,99
27.3	27,3
385.7	385,7
29,999.56	29.999,56|29999,56
18	18
12.95	12,95
78.21	78,21
2,01.39	NA. This number is not valid as it contains two decimal separators.
36.7	36,7
1,000.50	1.000,50|1000,50
420.69	420,69
28.34	28,34
15,690.78	15.690,78|15690,78|15690,780
22.75	22,75
342,567.92	342.567,92|342567,92|342567,920
400.50	400,50
12.5	12,5
120.62	120,62
1,295,076.63	1.295.076,63|1295076,63|1295076,630
320,487.89	320.487,89|320487,89|320487,890
7.23	7,23
25.68	25,68
6,789.32	6.789,32|6789,32|6789,320
19,997.99	19.997,99|19997,99|19997,990
12,742	12.742|12742
5	5
1.47	1,47
28.9	28,9
200.5	200,5
2,775.8	2.775,8|2775,8|2775,80|2775,800
7.25	7,25
250.5	250,5
1,500.7	1.500,7|1500,7|1500,70|1500,700
799.99	799,99
1,800.50	1.800,50|1800,50
12,345.67	12.345,67|12345,67|12345,670
132.09	132,09
2,783.92	2.783,92|2783,92|2783,920
1,245.67	1.245,67|1245,67
4.23	4,23
98.76	98,76
27.89	27,89
876.54	876,54
120.87	120,87
5,678.99	5.678,99|5678,99|5678,990
120.50	120,50
30.25	30,25
10,000.15	10.000,15|10000,15|10000,150
10.05	10,05
3,245.12	3.245,12|3245,12|3245,120
2,461.54	2.461,54|2461,54|2461,540
5,000.38	5.000,38|5000,38
1,111.11	1.111,11|1111,11|1111,110
76,543.99	76.543,99|76543,99|76543,990
1,200.35	1.200,35|1200,35|1200,350
32.59	32,59
15,500.25	15.500,25|15500,25
1.21	1,21
4,500.90	4.500,90|4500,90|4500,900
750,000.80	750.000,80|750000,80|750000,8|750.000,8
18.50	18,50
5,600.75	5.600,75
0.77	0,77
125.6	125,6
65,432.12	65.432,12|65432,12|65432,120|65432,1200
49.9	49,9
-3.4	-3,4
109.76	109,76
85.99	85,99
25.5	25,5
344.1	344,1
125.9	125,9
13.61	13,61
32.18	32,18
95.75	95,75
23,450.12	23.450,12|23450,12|23450,120
35.8	35,8
5000.25	5.000,25|5000,25
86.4	86,4
7.65	7,65
168.9	168,9
2.34	2,34
297.7	297,7
32.99	32,99
0.95	0,95
456.22	456,22
45.9	45,9
26.78	26,78
12,500.75	12.500,75|12500,75|12500,750
250.37	250,37
2794.61	2.794,61|2794,61|2794,610
75.25	75,25
26.87	26,87
1,000,000.89	1.000.000,89|1000000,89
220.5	220,5
823.6	823,6
2.36	2,36
139,822	139.822
340.45	340,45
3,944.79	3.944,79|3944,79|3944,790
1,795.50	1.795,50|1795,50|1795,5|1.795,5
21.3	21,3
99,999.99	99.999,99|99999,99|99999,990|99999,999
15.26	15,26
50,000.37	50.000,37|50000,37|50000,370
91.44	91,44
1,200.75	1.200,75
27.54	27,54
5,250.75	5.250,75
15,000.92	15.000,92|15000,92
45,677.32	45.677,32|45677,32|45677,320
8,350.26	8.350,26|8350,26|8350,260
70.25	70,25
1,500.09	1.500,09|1500,09|1500,090
3,200.50	3.200,50|3200,50|3200,5|3.200,50|3,200.50
1,299.99	1.299,99
112,345.67	112.345,67|112345,67|112345,670
11.54	11,54
86,881.4	86.881,4|86881,4|86881,40|86881,400
8.3	8,3
1,400	1.400|1400
20,000	20.000|20000
6.16	6,16
25.9	25,9
36,070	36.070|36070
50,000	50.000|50000
11.7	11,7
30.56	30,56
8.76	8,76
27.50	27,50
53.29	53,29
82.34	82,34
45.78	45,78
60.52	60,52
23,450.99	23.450,99|23450,99|23450,990
1,250.34	1.250,34|1250,34|1250,340
8.5	8,5
120.97	120,97
3,276,500.25	3.276.500,25|3276500,25
3,500,000.50	3.500.000,50|3500000,50
32,987.75	32.987,75
100	100|100,0
600.75	600,75
120.89	120,89
1,500.34	1.500,34|1500,34|1500,340
24.52	24,52
109.9	109,9
660,430	660.430|660430
28.87	28,87
3,125.50	3.125,50|3125,50|3125,5|3.125,50|3.125,5
1,342.34	1.342,34
28.5	28,5
167.2	167,2
29,032	29.032|29032
75	75|75,0
3.15	3,15
5,000.25	5.000,25
36,070.71	36.070,71|36070,71|36070,710
872,123.50	872.123,50|872123,50|872123,5|872.123,5|872,123.50|872,123.5|872,12350/100
22.56	22,56
587,914.92	587.914,92
6,614.68	6.614,68|6614,68|6614,680
4.59	4,59
3,567.89	3.567,89|3567,89
42.56	42,56
35,987.61	35.987,61|35987,61|35987,610
23.87	23,87
1500.67	1.500,67|1500,67
2,875.34	2.875,34
275,000.57	275.000,57|275000,57|275000,570
29,029.2	29.029,2|29029,2|29029,20|29029,200
243.02	243,02
2,450.5	2.450,5|2450,5|2450,50|2450,500
1,650,000.50	1.650.000,50|1650000,50|1650000,5|1.650.000,50|1.650.000,5
3947.04	3.947,04|3947,04
1,254,987.34	1.254.987,34|1254987,34|1254987,340
9,483.76	9.483,76|9483,76|9483,760
72.8	72,8
1.89	1,89
185.50	185,50
660,430.71	660.430,71|660430,71|660430,710
8.99	8,99
7.1	7,1
26.50	26,50
4,500.80	4.500,80|4500,80|4500,800
1.75	1,75
2,800.25	2.800,25|2800,25
15.80	15,80
178.90	178,90
250,000.67	250.000,67|250000,67|250000,670
1,245.99	1.245,99|1245,99|1245,990
245.87	245,87
310,525.75	310.525,75
3,000.20	3.000,20|3000,20|3000,2|3000,200
62,000.10	62.000,10|62000,10|62000,100
2.1	2,1
500,000.50	500.000,50|500000,50|500000,5|500.000,5
1.61803398875	1,61803398875
15,750.25	15.750,25|15750,25|15750,250
10,994.03	10.994,03|10994,03|10994,030
0.99	0,99
28.63	28,63
700.32	700,32
19,000	19.000|19000
36.8	36,8
23.54	23,54
12.67	12,67
82,103	82.103|82103
70	70|setenta
1,000.53	1.000,53|1000,53
56.78	56,78
100.25	100,25
1080.67	1.080,67
18,999.99	18.999,99|18999,99|18999,990
1,345.67	1.345,67|1345,67
250,000.50	250.000,50|250000,50|250000,5|250.000,5
4.05	4,05
7,654.32	7.654,32|7654,32|7654,320
23,456.78	23.456,78|23456,78|23456,780
44.5	44,5
1,000,000.99	1.000.000,99|1000000,99
30.57	30,57
167.3	167,3
5.5	5,5
553.21	553,21
986.54	986,54
372.8	372,8
343.20	343,20|343,2|343.20|343.2
52.5	52,5
2.8	2,8
65,000.50	65.000,50|65000,50|65000,500
2,800.56	2.800,56|2800,56
25.7	25,7
8.90	8,90
4,509.23	4.509,23|4509,23|4509,230
2.7	2,7
175.5	175,5
31.9	31,9
260,000.25	260.000,25
27.86	27,86
7.63	7,63
3.26	3,26
375,000.50	375.000,50|375000,50|375000,5|375.000,50|375,000.50|375|375000,500
38.5	38,5
450.75	450,75
45.76	45,76
38.72	38,72
237.89	237,89
3,879,999.99	3.879.999,99|3879999,99|3879999,990
215.7	215,7
55.4	55,4
24.89	24,89
599.99	599,99
173,300.50	173.300,50|173300,50|173300,500
2,451.80	2.451,80|2451,80|2451,8
465.34	465,34
1,250.75	1.250,75
187.56	187,56
20.32	20,32
24.50	24,50
8,654.32	8.654,32|8654,32|8654,320
24.67	24,67
2,536.45	2.536,45|2536,45
78.60	78,60|78,6|78.60|78.6
350,000.50	350.000,50|350000,50|350000,5|350.000,5
200.75	200,75
20.2	20,2
456,789.01	456.789,01|456789,01|456.789,01|456789.01|456,789.01|456.78901|45678901/100
5,585.72	5.585,72|5585,72|5585,720
2500.15	2.500,15
180.75	180,75
2791.84	2.791,84|2791,84
3,700.99	3.700,99|3700,99|3700,990
-5.32	-5,32
100.50	100,50
26.7	26,7
1,450,000.75	1.450.000,75|1450000,75|1450000,750
50.56	50,56
12,567.89	12.567,89|12567,89|12567,890
18.6	18,6
120.85	120,85
0.02	0,02
2,310.75	2.310,75
45.3	45,3
7,632.89	7.632,89|7632,89|7632,890
2.72	2,72
2,600.5	2.600,5|2600,5|2600,50
4.3	4,3
68.95	68,95
-2.3	-2,3
245.25	245,25
1,600,000.75	1.600.000,75|1600000,75
80.5	80,5
456.89	456,89
2.39	2,39
3,178,945.76	3.178.945,76|3178945,76|3178945.76
20.50	20,50|20,5
6,500.25	6.500,25
9,875.42	9.875,42|9875,42|9875,420
88.75	88,75
3,145,923.67	3.145.923,67|3145923,67|3145923,670
