29.99	29.99|二十九点九九
13.37	13.37|十三点三七
4,567.89	4,567.89|4567.89|4567.890|四千五百六十七点八九
8,500.50	8,500.50|8500.50|8500.5|八千五百点五〇
350.25	350.25|三百五十点二五
5.87	5.87|五点八七
1,214.32	1,214.32|1214.32|1214.320|一千二百十四点三二
12.17	12.17|十二点一七
2,342.56	2,342.56|2342.56|2342.560|二千三百四十二点五六
0.76	0.76|0.76|零点七六
532.91	532.91|五百三十二点九一
143.69	143.69|百四十三点六九
521,000.99	521,000.99|521000.99|五十二万千円九十九銭
8.23	8.23|八点二三
3,106.75	3,106.75|3106.75|3106.750|三千百六点七五
30.12	30.12|30.12|三十点一二
344.05	344.05|三百四十四点零五
29,029.24	29,029.24|29029.24|29029.240|29029.2400|二万九千二十九点二四
6.8	6.8|六点八
550.50	550.50|550.5|五百五十点五〇
3,218.75	3,218.75|3218.75|3218.750|三千二百十八点七五
0.25	0.25|零点二五
2,791.04	2,791.04|2791.04|2791.040|2791.400|二千七百九十一点零四
27.5	27.5|二十七点五
90.87	90.87|九十点八七
35.60	35.60|35.6|三十五点六
6.03	6.03|六点零三
42.38	42.38|四十二点三八
104	104|百四
10	10|十
55.5	55.5|五十五点五
8.7	8.7|八点七
90	90|九十
57,899.99	57,899.99|57,899.990|57,899.99|五万七千八百九十九点九九
238,855.05	238,855.05|238855.05|238855.050|二十三万八千八百五十五点零五
2,500.75	2,500.75|2500.75|2500.750|二千五百点七五
12.76	12.76|十二点七六
265,000.50	265,000.50|265000.50|265000.5|二十六万五千五百点五|二六五〇〇〇・五〇|二六五〇〇〇・五|二六五〇〇〇・五十|二六五〇〇〇・五十銭|二六五〇〇〇・
38.9	38.9|38.90|三十八点九
512.34	512.34|五百十二点三四
1,234,567.89	1,234,567.89|1234567.89|1234567.890|一百二十三万四千五百六十七点八九
3.2	3.2|三点二
26.2	26.2|二十六点二
10.5	10.5|十点五
500,000.75	500,000.75|五十万七十五|五十万七十五分|五〇〇〇〇〇・七五
150.6	150.6|百五十点六
13,456.78	13,456.78|13456.78|13456.780|一万三千四百五十六点七八
8.95	8.95|八点九五
5.9	5.9|五点九
7.99	7.99|七点九九
16.78	16.78|十六点七八
50.37	50.37|五十点三七
1.85	1.85|一点八五
55.55	55.55|五十五点五五
1,416.76	1,416.76|1416.76|1416.760|一千四百十六点七六
250.75	250.75|二百五十点七五
26.79	26.79|二十六点七九
84.50	84.50|84.5|八十四点五十
2.54	2.54|二点五四
125.45	125.45|百二十五点四五
5,000.57	5,000.57|5000.57|5000.570|五千点五七
180.65	180.65|百八十点六五
16.99	16.99|十六点九九
12.3	12.3|十二点三
164.8	164.8|百六十四点八
98.6	98.6|九十八点六
7.35	7.35|七点三五
29,029	29,029|二万九百二十九
85,000.50	85,000.50|85000.50|85000.5|八万五千点五十
5,000.50	5,000.50|5000.50|5000.5|五千点五〇
28.76	28.76|28.76|二十八点七六
350.99	350.99|三百五十点九九
42.17	42.17|四十二点一七
2,789.45	2,789.45|2789.45|2789.450|二千七百八十九点四五
67.89	67.89|六十七点八九
12.34	12.34|十二点三四
18.75	18.75|十八点七五
32,553.89	32,553.89|32553.89|32553.890|三万二千五百五十三点八九
899.99	899.99|八百九十九点九九
3.50	3.50|3.5|三点五|三円五十銭
55.53	55.53|五十五点五三
1422.14	1422.14|一千四百二十二点一四
8,848.86	8,848.86|8848.86|8848.860|八千八百四十八点八六
33.50	33.50|33.5|三十三点五
586.41	586.41|五百八十六点四一
4.93	4.93|四点九三
13,170.69	13,170.69|13170.69|13170.690|一万三千百七十点六九
76	76|七十六
2.75	2.75|二点七五
206.5	206.5|二百六点五
3,415,322.80	3,415,322.80|三百四十一万五千三百二十二点八|3415322.8|3415322.80|3415322.800|三〇〇四十一万五千三百二十二点八|3,415,322.8|3,415,322.80|3,415,322.800
1.5	1.5|1.50|一点五
10,000.75	10,000.75|一万ドル75セント|一万ドル七十五セント|一万ドル七十五|一万ドル七十五分
9.27	9.27|九点二七
65.50	65.50|65.50|65.5|六十五点五十
2000.15	2000.15|二千点一五
250.65	250.65|二百五十点六五
2.45	2.45|二点四五
180.50	180.50|百八十点五０
400.75	400.75|四百点七五
3.67	3.67|三点六七
4.55	4.55|四点五五
36,070.79	36,070.79|36070.79|36070.790|三万六千七十点七九
12,500.85	12,500.85|12500.85|12500.850|12500.8500|一万二千五百点八五
4,568.32	4,568.32|4568.32|4568.320|四千五百六十八点三二
78,543.99	78,543.99|78543.99|78543.990|七万八千五百四十三点九九
12.75	12.75|十二点七五
0.68	0.68|0.68|零点六八
456,987.23	456,987.23|四十五万六千九百八十七点二三
57.88	57.88|五十七点八八
16.8	16.8|十六点八
789.45	789.45|七百八十九点四五
30.7	30.7|30.70|三十点七|三十点七零
27.9	27.9|27.90|27.900|二十七点九
52.3	52.3|五十二点三
12.6	12.6|十二点六
245.60	245.60|245.6|二百四十五点六
4.7	4.7|四点七
156.87	156.87|百五十六点八七
7.5	7.5|七点五
8,900.75	8,900.75|8900.75|8900.750|八千九百点七五
345,678.99	345,678.99|345678.99|345678.990|三十四万五千六百七十八点九九
2,793.21	2,793.21|2793.21|2793.210|二千七百九十三点二一
24.97	24.97|24.97|二十四点九七
60.36	60.36|六十点三六
14.99	14.99|14.99|十四点九九
1,250.87	1,250.87|1250.87|1250.870|1250.8700|千二百五十点八七
12,742.18	12,742.18|12742.18|12742.180|12742.1800|一万二千七百四十二点一八
50.25	50.25|五十点二五
372.6	372.6|三百七十二点六
7.89	7.89|七点八九
500	500|五百
35.90	35.90|35.9|三十五点九|三十五点九零
22.68	22.68|22.68|二十二点六八
3,945.79	3,945.79|3945.79|3945.790|三千九百四十五点七九
10,971	10,971|一万九百七十一
8.75	8.75|八点七五
49.99	49.99|四十九点九九
200.34	200.34|二百点三四
1.1286	1.1286|1.1286|一点一二八六
250.89	250.89|二百五十点八九
4,500.63	4,500.63|4500.63|4500.630|四千五百点六三
42.195	42.195|四十二点一九五
27.8	27.8|27.80|二十七点八|二十七点八零
50.75	50.75|五十点七五
4.25	4.25|四点二五
946.35	946.35|九百四十六点三五
1,000.23	1,000.23|1000.23|1000.230|千点二三
500.85	500.85|五百点八五
0.5	0.5|0.50|零点五|ゼロ点五
300	300|三百
9.8	9.8|九点八
0.3	0.3|0.30|0.300|零点三
80	80|八十
8.4	8.4|八点四
0.7	0.7|0.70|0.700|零点七|ゼロ点七
6,789.50	6,789.50|6789.50|6789.5|六千七百八十九点五|六千七百八十九点五〇
9.2	9.2|九点二
2,785.8	2,785.8|2785.8|2785.80|2785.800|二千七百八十五点八
83.4	83.4|八十三点四
120.3	120.3|百二十点三
500.3	500.3|五百点三
5.2	5.2|五点二
100.5	100.5|百点五
72.3	72.3|七十二点三
75.5	75.5|七十五点五
3,456.7	3,456.7|3456.7|3456.70|3456.700|三千四百五十六点七
4.5	4.5|四点五
15.2	15.2|十五点二
0.05	0.05|五分|0.05ドル
33.5	33.5|三十三点五
56.7	56.7|五十六点七
1.2	1.2|一点二
150	150|百五十|一五〇
836,330	836,330|836330|八十三万六千三百三十
5.6	5.6|五点六
2,624.6	2,624.6|2624.6|2624.60|2624.600|二千六百二十四点六
4.8	4.8|四点八
25,620.75	25,620.75|25620.75|25620.750|二万五千六百二十点七五
2.6	2.6|2.60|二点六|二点六零
825.3	825.3|825.30|八百二十五点三
0.9	0.9|0.90|0.900|零点九|ゼロ点九
100.4	100.4|百点四
2,789.3	2,789.3|2789.3|2789.30|2789.300|二千七百八十九点三
1,985.62	1,985.62|1985.62|1985.620|1985.6200|千九百八十五点六二
17.83	17.83|十七点八三
50,000.25	50,000.25|五万点二五
25.6	25.6|二十五点六
9.87	9.87|九点八七
145.67	145.67|百四十五点六七
457.89	457.89|四百五十七点八九
23.45	23.45|二十三点四五
32.10	32.10|32.1|三十二点一|三十二点十
150.5	150.5|百五十点五
2300.75	2300.75|二千三百点七五
28.4	28.4|28.40|28.400|二十八点四
23.7	23.7|23.70|23.700|二十三点七
43.9	43.9|四十三点九
2571.3	2571.3|2571.30|2571.300|二千五百七十一点三
499.99	499.99|四百九十九点九九
89.50	89.50|八十九点五十
185.25	185.25|百八十五点二五
180.67	180.67|百八十点六七
1,250,000.75	1,250,000.75|一百二十五万|125万|一百二十五万点七五
235.67	235.67|二百三十五点六七
15.76	15.76|十五点七六
102.34	102.34|百二点三四
13.55	13.55|十三点五五
2,780.34	2,780.34|2780.34|2780.340|二千七百八十点三四
47,000.29	47,000.29|47000.29|47000.290|四万七千点二九
1.98	1.98|一点九八
2,350.75	2,350.75|2350.75|2350.750|二千三百五十点七五
8848.86	8848.86|8848.86|八千八百四十八点八六
3.78541	3.78541|三点七八五四一
871.56	871.56|八百七十一点五六
299,792,458	299,792,458|二億九千九百七十二万四千五百五十八
89.99	89.99|八十九点九九
12.50	12.50|12.5|十二点五
20.5	20.5|20.50|二十点五
57.23	57.23|五十七点二三
3.79	3.79|三点七九
11.6	11.6|11.60|十一点六
15.89	15.89|十五点八九
500.99	500.99|五百点九九
2,345.67	2,345.67|2345.67|2345.670|二千三百四十五点六七
1,249.99	1,249.99|1249.99|1249.990|一千二百四十九点九九
10,000.56	10,000.56|10000.56|10000.560|一万|一万点五六
200.17	200.17|二百点一七
29,029.35	29,029.35|29029.35|29029.350|二万九千二十九点三五
28.46	28.46|28.46|二十八点四六
4,401.20	4,401.20|4401.20|4401.2|四千四百一点二十|四〇〇一・二〇
25.99	25.99|二十五点九九
27.56	27.56|27.56|二十七点五六
2.50	2.50|2.5|二点五
150,000.87	150,000.87|150000.87|150000.870|十五万|1十5万|百五十万八七|一五〇〇〇〇.八七
3,926.30	3,926.30|3926.3|3926.30|三千九百二十六点三|三千九百二十六点三零
45.80	45.80|45.8|四十五点八|四十五点八零
1,255,122.65	1,255,122.65|1255122.65|1255122.650|一百二十五万五千百二十二点六五
72,489.36	72,489.36|72489.36|72489.360|七万二千四百八十九点三六
38.99	38.99|三十八点九九
15.09	15.09|十五点零九
660,430.08	660,430.08|660430.08|六十六万四千四百三十点零八
23.78	23.78|二十三点七八
344,400	344,400|三十四万四千四百|三百四十四千四百
0.64	0.64|0.64|0.640|0.6400|零点六四
1,500.75	1,500.75|1500.75|1500.750|千五百点七五
118.29	118.29|百十八点二九
1.42	1.42|一・四二
15.27	15.27|十五点二七
1,042.34	1,042.34|1042.34|1042.340|一千四十二点三四
100.8	100.8|100.80|百点八
7.3	7.3|七点三
1,764.89	1,764.89|1764.89|1764.890|千七百六十四点八九
23.8	23.8|23.80|23.800|二十三点八
45.87	45.87|四十五点八七
128.76	128.76|百二十八点七六
523.91	523.91|五百二十三点九一
5,678.90	5,678.90|5678.90|5678.9|五千六百七十八点九|五千六百七十八点九零
23.56	23.56|二十三点五六
356.89	356.89|三百五十六点八九
3,452.67	3,452.67|3452.67|3452.670|三千四百五十二点六七
30,000.15	30,000.15|30000.15|三万点一五
9,876.54	9,876.54|9876.54|9876.540|九千八百七十六点五四
3.27	3.27|三点二七
2,300	2,300|二千三百
828	828|八百二十八
22.5	22.5|二十二点五
567.89	567.89|五百六十七点八九
15.75	15.75|十五点七五
10,000.50	10,000.50|10000.50|10000.5|一万ドル五十セント
108.9	108.9|百八点九
87.56	87.56|八十七点五六
1.45	1.45|一点四五
148.48	148.48|百四十八点四八
38.22	38.22|三十八点二二
12.99	12.99|十二点九九
32.8	32.8|三十二点八
2500.75	2500.75|2500.75|二千五百点七五
6,720,939.42	6,720,939.42|六百七十二万九千九百三十九点四二
345.98	345.98|三百四十五点九八
14.35	14.35|十四点三五
11.99	11.99|11点99
3,000.75	3,000.75|3000.75|3000.750|三千点七五
3.97	3.97|三点九七
80.39	80.39|八十点三九
42.97	42.97|四十二点九七
14.36	14.36|十四点三六
185.47	185.47|百八十五点四七
15.6	15.6|十五点六
3.99	3.99|三点九九
7,500.25	7,500.25|7500.25|7500.250|七千五百点二五
1.37	1.37|一点三七
3.75	3.75|三点七五
8.34	8.34|八点三四
12,080.59	12,080.59|12080.59|12080.590|12080.5900|一万二千八十点五九
39.1	39.1|三十九点一
1911.25	1911.25|1911.25|一千九百十一点二五
21,500.30	21,500.30|21500.30|21500.3|二万千五百点三十
25,000.75	25,000.75|25000.75|25000.750|二万五千点七五
3,550.89	3,550.89|3550.89|3550.890|三千五百五十点八九
28.6	28.6|28.60|28.600|二十八点六
9,750.80	9,750.80|9750.80|9750.8|9750.800|九千七百五十点八|九千七百五十・八十
1,745.63	1,745.63|1745.63|1745.630|1745.6300|千七百四十五点六三
13.98	13.98|十三点九八
58.79	58.79|五十八点七九
47.89	47.89|四十七点八九
36.75	36.75|三十六点七五
1.69	1.69|一点六九
829.8	829.8|八百二十九点八
40,075.16	40,075.16|40075.16|40075.160|四万七十五点一六
343.2	343.2|三百四十三点二
3.78	3.78|三点七八
10,994	10,994|一万九百九十四
3,450.50	3,450.50|3450.50|3450.5|三千四百五十点五|三千四百五十・五十
6.5	6.5|六点五
20,000.75	20,000.75|20000.75|20000.750|二万点七五
10,230.90	10,230.90|10230.90|10230.900|一万二千二百三十点九十
500,000.23	500,000.23|五十万零二十三|五十万二十三分
1,520.36	1,520.36|1520.36|1520.360|千五百二十点三六
9,875.85	9,875.85|9875.85|9875.850|九千八百七十五点八五
35,500.79	35,500.79|35500.79|35500.790|三万五千五百点七九
0.8	0.8|0.80|0.800|零点八|ゼロ点八
350.29	350.29|三百五十点二九
22,841.899	22,841.899|22841.899|22841.8990|22841.89900|二万二千八百四十一点八九九
389.46	389.46|三百八十九点四六
1,190.49	1,190.49|1190.49|1190.490|千百九十点四九
6.37	6.37|六点三七
1,753.89	1,753.89|1753.89|1753.890|一千七百五十三点八九
324.8	324.8|三百二十四点八
209.2	209.2|二百九点二
92	92|九十二
167.8	167.8|百六十七点八
5,505.6	5,505.6|5505.6|5505.60|5505.600|五千五百五点六
1,230.05	1,230.05|1230.05|1230.050|千二百三十点○五
9,456.78	9,456.78|9456.78|9456.780|九千四百五十六点七八
120.7	120.7|百二十点七
23,456.71	23,456.71|23456.71|23456.710|23456.7100|二万三千四百五十六点七一
10.75	10.75|十点七五
6.4	6.4|六点四
50,000.75	50,000.75|50000.75|五万点七五
1,250.99	1,250.99|1250.99|1250.990|一千二百五十点九九
651.23	651.23|六百五十一点二三
764.32	764.32|七百六十四点三二
189.99	189.99|百八十九点九九
9.63	9.63|九点六三
15.57	15.57|十五点五七
3,456.78	3,456.78|3456.78|3456.780|三千四百五十六点七八
7.52	7.52|七点五二
15.1	15.1|十五点一
190.5	190.5|百九十点五
4.37	4.37|四点三七
6,000.75	6,000.75|6000.75|6000.750|六千点七五
150.75	150.75|百五十点七五
325.5	325.5|三百二十五点五
180.5	180.5|百八十点五
20.3	20.3|20.30|20.300|二十点三
1,275.50	1,275.50|1275.50|1275.5|一千二百七十五点五|千二百七十五点五十
81.6	81.6|八十一点六
1000.75	1000.75|千|千.75|一千.75|千両七十五文|一千両七十五文|千円七十五銭|一千円七十五銭|千ドル七十五セント|一千ドル七十五セント
98.4	98.4|九十八点四
6.99	6.99|六点九九
500,000.56	500,000.56|500000.56|五十万点五六
167.89	167.89|百六十七点八九
3.25	3.25|三点二五
1,200.50	1,200.50|1200.50|1200.5|千二百点五十
12.87	12.87|十二点八七
4.75	4.75|四点七五
85.6	85.6|85.60|八十五点六
1.8	1.8|1.80|1.800|一点八|一てんはち
3,970	3,970|3970|三千九百七十
24.5	24.5|24.50|二十四点五
320.50	320.50|320.5|三百二十点五十
1,000	1,000|千|一千
1,325,678.3	1,325,678.3|1325678.3|1325678.30|1325678.300|一百三十二万五千六百七十八点三
9,145.75	9,145.75|9145.75|9145.750|九千百四十五点七五
7,326.49	7,326.49|7326.49|7326.490|7326.500|七千三百二十六点四九
54,937.82	54,937.82|54937.82|54937.820|五万四千九百三十七点八二
12,587.92	12,587.92|12587.92|12587.920|12587.9200|一万二千五百八十七点九二
321.99	321.99|三百二十一点九九
25,000.50	25,000.50|25000.50|25000.5|二万五千点五|二万五千点五〇
2,750.23	2,750.23|2750.23|2750.230|2750.2300|二千七百五十点二三
85.60	85.60|85.6|八十五点六
99.99	99.99|九十九点九九
32.4	32.4|三十二点四
15,000.50	15,000.50|15000.50|15000.5|一万五千点五十
79.95	79.95|七十九点九五
45,678.90	45,678.90|45678.90|45678.900|四万五千六百七十八点九
503.23	503.23|五百三点二三
299.99	299.99|二百九十九点九九
699.99	699.99|六百九十九点九九
6.68	6.68|六点六八
2,100,000.75	2,100,000.75|2100000.75|2100000.750|二百十万点七五
2,796.66	2,796.66|2796.66|2796.660|二千七百九十六点六六
24,901.55	24,901.55|24901.55|24901.550|二万四千九百一点五五
57.89	57.89|五十七点八九
32.15	32.15|三十二点一五
1,115.25	1,115.25|1115.25|1115.250|千百十五点二五
44.68	44.68|四十四点六八
344.29	344.29|三百四十四点二九
6.54	6.54|六点五四
452.78	452.78|四百五十二点七八
9.83	9.83|九点八三
250.50	250.50|250.5|二百五十点五
31.42	31.42|三十一点四二
850.50	850.50|八百五十点五零
250.80	250.80|250.8|二百五十点八|二百五十点八零
43.20	43.20|43.20|四十三点二零
4,810.45	4,810.45|4810.45|4810.450|四千八百十点四五
5.64	5.64|五点六四
1820.55	1820.55|1820.55|千八百二十点五五
10.4	10.4|10.40|十点四
209.87	209.87|二百九点八七
5.50	5.50|5.5|五点五|五点五〇
21.0975	21.0975|二十一点〇九七五
32.39	32.39|三十二点三九
28,999.99	28,999.99|28999.99|28999.990|二万八千九百九十九点九九
345.67	345.67|三百四十五点六七
123.45	123.45|百二十三点四五
176.89	176.89|百七十六点八九
3,674.89	3,674.89|3674.89|3674.890|三千六百七十四点八九
165.8	165.8|百六十五点八
874,321.65	874,321.65|874321.65|874321.650|八十七万四千三百二十一点六五
828.03	828.03|八百二十八点零三
23.76	23.76|二十三点七六
32.56	32.56|三十二点五六
6,543,210.98	6,543,210.98|6543210.98|6543210.980|六百五十四万三千二百十点九八
345.62	345.62|三百四十五点六二
79.99	79.99|七十九点九九
8.24	8.24|八点二四
3.89	3.89|三点八九
2,301.78	2,301.78|2301.78|2301.780|2301.7800|二千三百一点七八
0.32	0.32|0.320|零点三二
55.50	55.50|55.5|五十五点五
50.99	50.99|50.99|五十点九九
27.3	27.3|27.30|二十七点三
385.7	385.7|三百八十五点七
29,999.56	29,999.56|29999.56|29999.560|二万九千九百九十九点五六
18	18|十八
12.95	12.95|十二点九五
78.21	78.21|七十八点二一
2,01.39	"NA. 

In Japanese, the comma is used as a decimal point, and the period is used as a separator for thousands. Therefore, the number 2,01.39 is not a valid numeric format in Japanese."
36.7	36.7|三十六点七
1,000.50	1,000.50|1000.50|1000.5|千点五十
420.69	420.69|四百二十点六九
28.34	28.34|28.34|二十八点三四
15,690.78	15,690.78|15690.78|15690.780|15690.7800|一万五千六百九十点七八
22.75	22.75|二十二点七五
342,567.92	342,567.92|342567.92|342567.920|三十四万二千五百六十七点九二
400.50	400.50|四百点五０
12.5	12.5|十二点五
120.62	120.62|百二十点六二
1,295,076.63	1,295,076.63|1,295,076.63|1295076.63|1295076.63|一百二十九万五千七十六点六三
320,487.89	320,487.89|320487.89|320487.890|三十二万四千八百七十点八九
7.23	7.23|七点二三
25.68	25.68|25.68|二十五点六八
6,789.32	6,789.32|6789.32|6789.320|六千七百八十九点三二
19,997.99	19,997.99|19997.99|19997.990|一万九千九百九十七点九九
12,742	12,742|一万二千七百四十二
5	5|五
1.47	1.47|一点四七
28.9	28.9|28.90|28.900|二十八点九
200.5	200.5|二百点五
2,775.8	2,775.8|2775.8|2775.80|2775.800|二千七百七十五点八
7.25	7.25|七点二五
250.5	250.5|二百五十点五
1,500.7	1,500.7|1500.7|1500.70|1500.700|千五百点七
799.99	799.99|七百九十九点九九
1,800.50	1,800.50|1800.50|1800.5|千八百点五|千八百ドル50セント
12,345.67	12,345.67|12345.67|12345.670|12345.6700|一万二千三百四十五点六七
132.09	132.09|百三十二点〇九
2,783.92	2,783.92|2783.92|2783.920|2783.9200|二千七百八十三点九二
1,245.67	1,245.67|1245.67|1245.670|一千二百四十五点六七
4.23	4.23|四点二三
98.76	98.76|九十八点七六
27.89	27.89|27.89|二十七点八九
876.54	876.54|八百七十六点五四
120.87	120.87|百二十点八七
5,678.99	5,678.99|5678.99|5678.990|五千六百七十八点九九
120.50	120.50|百二十点五０
30.25	30.25|30点25
10,000.15	10,000.15|10000.15|一万点一五
10.05	10.05|10.05|十点零五
3,245.12	3,245.12|3245.12|3245.120|三千二百四十五点一二
2,461.54	2,461.54|2461.54|2461.540|二千四百六十一点五四
5,000.38	5,000.38|5000.38|5000.380|五千点三八
1,111.11	1,111.11|1111.11|1111.110|一千百十一点一一
76,543.99	76,543.99|76543.99|76543.990|七万六千五百四十三点九九
1,200.35	1,200.35|1200.35|1200.35|千二百点三五
32.59	32.59|三十二点五九
15,500.25	15,500.25|15500.25|15500.250|一万五千五百点二五
1.21	1.21|一点二一
4,500.90	4,500.90|4500.90|4500.9|四千五百点九|四千五百点九零
750,000.80	750,000.80|750000.80|750000.8|七十五万八十|七十五万八千円八十銭
18.50	18.50|18.5|十八点五
5,600.75	5,600.75|5600.75|5600.750|五千六百点七五
0.77	0.77|0.77|零点七七
125.6	125.6|百二十五点六
65,432.12	65,432.12|65432.12|65432.120|六万五千四百三十二点一二
49.9	49.9|四十九点九
-3.4	マイナスの数は、英語と同じように、数字の前に「マイナス」という言葉を付けます。したがって、-3.4は「マイナス三点四」となります。
109.76	109.76|百九点七六
85.99	85.99|85.99|八十五点九九
25.5	25.5|二十五点五
344.1	344.1|三百四十四点一
125.9	125.9|百二十五点九
13.61	13.61|13.61|十三点六一
32.18	32.18|三十二点一八
95.75	95.75|九十五点七五
23,450.12	23,450.12|23450.12|23450.120|23450.1200|二万三千四百五十点一二
35.8	35.8|35.80|三十五点八
5000.25	5000.25|5000.25|五千点二五
86.4	86.4|八十六点四
7.65	7.65|七点六五
168.9	168.9|百六十八点九
2.34	2.34|二点三四
297.7	297.7|二百九十七点七
32.99	32.99|三十二点九九
0.95	0.95|0.95|0.950|零点九五
456.22	456.22|四百五十六点二二
45.9	45.9|四十五点九
26.78	26.78|二十六点七八
12,500.75	12,500.75|12500.75|12500.750|12500.7500|一万二千五百点七五
250.37	250.37|二百五十点三七
2794.61	2794.61|2794.61|二千七百九十四点六一
75.25	75.25|七十五点二五
26.87	26.87|二十六点八七
1,000,000.89	1,000,000.89|1000000.89|1000000.890|1000000.8900|一百万点八九
220.5	220.5|二百二十点五
823.6	823.6|八百二十三点六
2.36	2.36|二点三六
139,822	139,822|百三十九千八百二十二
340.45	340.45|三百四十点四五
3,944.79	3,944.79|3944.79|3944.790|三千九百四十四点七九
1,795.50	1,795.50|1795.50|1795.5|千七百九十五点五|千七百九十五.五
21.3	21.3|二十一点三
99,999.99	99,999.99|99999.99|99999.990|九万九千九百九十九点九九
15.26	15.26|十五点二六
50,000.37	50,000.37|50000.37|五万点三七
91.44	91.44|九十一点四四
1,200.75	1,200.75|1200.75|1200.750|千二百点七五
27.54	27.54|27.54|二十七点五四
5,250.75	5,250.75|5250.75|5250.750|五千二百五十点七五
15,000.92	15,000.92|15000.92|15000.920|一万五千点九二
45,677.32	45,677.32|45677.32|45677.320|45677.3200|四万五千六百七十七点三二
8,350.26	8,350.26|8350.26|8350.260|八千三百五十点二六
70.25	70.25|七十点二五
1,500.09	1,500.09|1500.09|1500.090|千五百点〇九
3,200.50	3,200.50|3200.50|3200.5|三千二百点五十
1,299.99	1,299.99|1299.99|1299.990|千二百九十九点九九
112,345.67	112,345.67|112345.67|112345.670|112345.6700|十一万二千三百四十五点六七
11.54	11.54|十一点五四
86,881.4	86,881.4|86881.4|86881.40|86881.400|八万六千八百八十一点四
8.3	8.3|八点三
1,400	1,400|1400|千四百|1千4百
20,000	20,000|二万|20000|2万
6.16	6.16|六点一六
25.9	25.9|25.90|二十五点九|二十五点九零
36,070	36,070|三万六千七十
50,000	50,000|五万|5万
11.7	11.7|11.70|十一点七
30.56	30.56|30.56|三十点五六
8.76	8.76|八点七六
27.50	27.50|27.5|二十七点五十
53.29	53.29|五十三点二九
82.34	82.34|八十二点三四
45.78	45.78|四十五点七八
60.52	60.52|六十点五二
23,450.99	23,450.99|23450.99|23450.990|二万三千四百五十点九九
1,250.34	1,250.34|1250.34|1250.340|一千二百五十点三四
8.5	8.5|八点五
120.97	120.97|百二十点九七
3,276,500.25	3,276,500.25|三百二十七万六千五百点二五|3,276,500.25|3276500.25|3276500.250|三〇〇〇〇〇〇以上の数字|NA
